Simulation_Index,Outcome
663,0.9939181227102202
664,0.11845156221146158
665,0.7644434453261942
666,0.6063176512429628
667,0.7907408298434194
668,0.22568713706503463
669,0.5225725351302178
670,0.45051446488875424
671,0.44272100401932835
672,0.8601666658261801
673,0.9900312604667979
674,0.3053802443193604
675,0.6210273210721485
676,0.6096309122451303
677,0.740089305484545
678,0.947590200325378
679,0.20778790582355133
680,0.211025195305393
681,0.6604281371920366
682,0.15705709338087714
683,0.17381354832643447
684,0.07506486890116792
685,0.002675722602885733
686,0.4505037046177024
687,0.5938111951195633
688,0.2912592890310276
689,0.23147623455602584
690,0.7069558298790333
691,0.7029875580937172
692,0.45403132640704325
693,0.6873849200712427
694,0.9239110444825487
695,0.7878280266467313
696,0.6250580071642219
697,0.6611830428533678
698,0.9336684584455133
699,0.42513896610421165
700,0.5445623787105787
701,0.6476347234024807
702,0.9084114452126061
703,0.8266311596500596
704,0.07140983685581415
705,0.16592278922072468
706,0.30761181261423254
707,0.7489577220696233
708,0.5692070493190924
709,0.28861058830584174
710,0.12435365817470823
711,0.6886779912120937
712,0.6997336849757173
713,0.9426762407440408
714,0.5004721771179256
715,0.4937952193450843
716,0.08044185189930098
717,0.03986078418361305
718,0.43202866416077257
719,0.32232158335829997
720,0.2503679024120039
721,0.0913268866309852
722,0.9619111021928367
723,0.8359586139061813
724,0.5751991092199304
725,0.9507862778063524
726,0.9995724168774514
727,0.6722815843032393
728,0.2695110259670539
729,0.040231673144616176
730,0.7562688304125571
731,0.47050082325163356
732,0.6515094894336864
733,0.9160727879267675
734,0.18148914722312592
735,0.5853296252778544
736,0.6347847194540869
737,0.49172580219101336
738,0.09124240629382718
739,0.34796105629465046
740,0.333308393665092
741,0.6701335095211854
742,0.8577330944003526
743,0.3298036635789654
744,0.6936736739834325
745,0.28821779536145575
746,0.9451935395632106
747,0.8135660347379726
748,0.5500966089717829
749,0.45482590860172945
750,0.3145171571701679
751,0.3232737862759947
752,0.9701847268085771
753,0.40417505700074563
754,0.5145962523291051
755,0.9881192147817541
756,0.657660386483129
757,0.542593594357195
758,0.4132475707993215
759,0.18758254139452712
760,0.36177935915167525
761,0.7564431540555737
762,0.625408742145009
763,0.759990536061017
764,0.20355823835027387
765,0.5492196390853317
766,0.9276727608444477
767,0.43811609507237825
768,0.6982500291221723
769,0.12142608336261984
770,0.9731468158216944
771,0.6088716670819649
772,0.23929746232765037
773,0.1583781638052324
774,0.55083900700267
775,0.552251409053733
776,0.09320920128152255
777,0.9922571393952196
778,0.912929878484168
779,0.4614478941787834
780,0.11746614908955755
781,0.8321431737689012
782,0.49837550470719527
783,0.7166033259917911
784,0.5088720150695117
785,0.2734248967132742
786,0.8347239455766944
787,0.9802446326033755
788,0.24373090607513836
789,0.5512650768804697
790,0.3835860132471499
791,0.9218681499315619
792,0.508240891592894
793,0.8793262551464761
794,0.8640269344285881
795,0.27624740282204097
796,0.7900061820031135
797,0.41494242355134514
798,0.9342483936825201
799,0.5077376758096565
800,0.8205494731855784
801,0.28283898328282664
802,0.2985558497717672
803,0.5869377224141611
804,0.9989023332293387
805,0.489640346655701
806,0.1485954183827891
807,0.5385805777038737
808,0.34512394169300753
809,0.551917417070811
810,0.543430062958673
811,0.4553446168665011
812,0.3217773502290374
813,0.18865237370710541
814,0.6974984276205713
815,0.5717976419849011
816,0.2335624460578931
817,0.7755444750992588
818,0.04364729909730192
819,0.7447051515651959
820,0.7052278810250026
821,0.8114089025648769
822,0.38607875249098234
823,0.6636888294845347
824,0.820747551709555
825,0.9808181386597851
826,0.49532864961642353
827,0.03701961134557619
828,0.5022911501329659
829,0.590180429309567
830,0.8697003133622154
831,0.8741903740543083
832,0.44030620977067714
833,0.5259510868075614
834,0.4569280744742422
835,0.7224438275706426
836,0.4099786197463644
837,0.6547813264277338
838,0.15436121877154885
839,0.46949060098473194
840,0.9692036305742172
841,0.3385612340514317
842,0.692704598586882
843,0.6498366525792726
844,0.8517652923506914
845,0.8523413365658931
846,0.8593421841682666
847,0.38000939752265506
848,0.31666115393339966
849,0.718717425222983
850,0.7594018093343636
851,0.8723830173985363
852,0.03589909983768658
853,0.06842074718155144
854,0.6311610168546405
855,0.9209290987802967
856,0.9974259229562153
857,0.746766366737927
858,0.4339714719231257
859,0.09844312638319797
860,0.6337478287807913
861,0.8725792326070907
862,0.4436785516617058
863,0.6940011627932345
864,0.903424062050486
865,0.04599096867721275
866,0.7961434651622118
867,0.2933677759652088
868,0.37484108977531483
869,0.14556979569939843
870,0.53116631814876
871,0.5659280619159368
872,0.7925194738809532
873,0.16998364906809738
874,0.07896835065999463
875,0.8708395986448548
876,0.6197103685374153
877,0.24082979185631304
878,0.9128290160235548
879,0.14311772012850965
880,0.46114991335499755
881,0.2539773394135423
882,0.25532670815915404
883,0.009397431454871041
884,0.8046330769751463
885,0.901209423598883
886,0.6776108856990795
887,0.15797562207178695
888,0.44172978360381443
889,0.3455656244430817
890,0.5875717051264214
891,0.6389387023600122
892,0.4243089384608977
893,0.25009822440770124
894,0.8453039251425987
895,0.19921699910889235
896,0.38469324896734547
897,0.4832080610592161
898,0.23720570192757462
899,0.5719226923507389
900,0.5748119301786451
901,0.9926920436268976
902,0.29523075388326936
903,0.9779444845768627
904,0.6582298159286807
905,0.27448038017822773
906,0.565929016955699
907,0.6857994927340121
908,0.7446688411653252
909,0.04904425077599994
910,0.6064064930764745
911,0.4967272865238703
912,0.9041552908937254
913,0.28619415145919447
914,0.7988601195075987
915,0.607064998164266
916,0.35232095583531653
917,0.6366178780058919
918,0.6208911631303041
919,0.6777644586233594
920,0.720928376670709
921,0.6591815403167537
922,0.8383371169625166
923,0.6282481036868983
924,0.9034037040729679
925,0.6463406088905228
926,0.3089328839526361
927,0.4408231901628116
928,0.5795738053684028
929,0.7323597679392383
930,0.09013337574621894
931,0.2951104516291553
932,0.7474808649383715
933,0.17564007044430663
934,0.13215979774678355
935,0.5394077589844211
936,0.9714895812113399
937,0.530852373702785
938,0.9134869744816969
939,0.8304726195673974
940,0.2569700845632623
941,0.8246898125424073
942,0.4818478298737412
943,0.8064884937937665
944,0.746559350717045
945,0.3387152538018863
946,0.1151697074497594
947,0.9628932928688776
948,0.14075701500588267
949,0.9665002094627521
950,0.8601405968988218
951,0.7242167120755182
952,0.9799422427819034
953,0.9672697473000323
954,0.8045876440205619
955,0.3657750494055664
956,0.7906819685889375
957,0.013918655100901178
958,0.5365723082690591
959,0.45478602773387466
960,0.6728283818737536
961,0.6723407973510132
962,0.584560091652166
963,0.8224173012267743
964,0.9402918917795542
965,0.10834610219923069
966,0.23382190221158317
967,0.025024649646482322
968,0.8842348452148522
969,0.5614073822498789
970,0.9152559087431594
971,0.22136720007399002
972,0.06321704116019544
973,0.8238553513904476
974,0.909387638427892
975,0.30219017452925023
976,0.4082958557954127
977,0.13977701250722108
978,0.9462615328819463
979,0.3043645843560052
980,0.49262461897820586
981,0.0971919986218216
982,0.8872593085285023
983,0.13566404870633653
984,0.4536437568888926
985,0.6704862188501712
986,0.7431401215231715
987,0.9459740857794321
988,0.41912675341472283
989,0.7422690147653158
990,0.15452290240983502
991,0.4148845274368069
992,0.0990216347105285
993,0.4893470377896145
994,0.4081158856977005
995,0.9515215253810595
996,0.032716286855046905
997,0.3705299587344354
998,0.44338308606070165
999,0.950555169851427
1000,0.8554501933059546
