CVX,MSFT,SPX,NDX,WTI,SFFRNEWS,VIX,CO1
0.0007539204217175626,0.028094807504648826,-0.0014977525030699156,0.0016693810926436661,0.020237753432369096,0.2898503300228529,0.02534989989552639,0.01975816407836931
0.019996189649349766,0.01049376824305746,-0.005398540617999041,-0.012042364632910243,-0.00850775423711213,-0.061966806165816436,-0.04708635989791053,-0.006915811167142242
-0.03579598660826495,0.027694583668516487,0.024055891707799003,0.0317339470183657,0.0024217275284939004,0.1789071891017313,-0.09741143476355116,0.007693632196412692
0.005497456007638613,0.008785018711096463,0.018709891511396817,0.03236256568661693,0.015202898972431949,0.12696654442486952,-0.10793472671653695,0.013021592071681628
0.026004772153109607,-0.007164325348017155,0.006839508503304335,0.005985380674958214,0.0005670541688663747,0.046613867140025016,-0.1228299828787453,-0.02273203167439893
0.004589201244554395,0.015107484144268837,0.009378434574517935,0.007961733628053894,0.0006800408286554666,-0.13388241667327408,0.005902400790695801,0.0034708650418364285
-0.008975988457151281,-0.03973127542105724,-0.02469348416817584,-0.04309787658959204,0.022518175468662402,0.08561248647916099,0.09740683209657312,0.018164194166262512
0.012440918754801775,0.01544851949025466,0.0051437130908578545,0.013237867939629803,0.022347298691996618,-0.06773288165500423,-0.04751787325885351,0.023430945013005067
0.01945912801660435,-0.016444866301339536,-0.003708654800609762,-0.008412656908457595,-0.010782656340465503,-0.8279267098094215,-0.01562531790308087,-0.0062379208510307815
-0.015346313758542549,0.011923974080462123,0.008366130962778839,0.011991297326892952,-0.02169666690064941,0.2637376621085818,-0.06413032216406334,-0.020821594859421682
0.009845829455366844,0.021599813389811613,0.014412812398356309,0.02079863618688515,0.003351583966348184,-0.14481814230325454,-0.07152806531928332,0.008446274092200194
-0.012781826866817093,-0.028783420911998467,-0.0182818035103296,-0.02360924909544971,0.002450708589835009,-0.16695888176892623,0.1805665105869154,-0.0015303894547923696
0.02015713144802335,-0.02457356418382605,-0.019151696234065794,-0.03120474957287535,0.03519873696589303,0.44985514809666394,0.13478531128411625,0.03260983055158479
-0.015536830610308963,-0.00013558402840929026,-0.003847942065319174,0.0010342738199281304,0.025033127294729025,-0.709576673193293,0.03483922108807537,0.021371020761563133
-0.017791042466103562,0.01837255904108706,0.015643739212372925,0.024385922382797784,-0.03615815427799601,0.11536271216774087,-0.09743032194125102,-0.03373001037669314
0.0002978850185866134,-0.0032334978254028425,0.0008808327792157024,-0.0011757275911372523,0.017122046455641332,0.07116600613552349,-0.056426248887093015,0.01626916632768555
-0.005150994928389187,-0.02971941614093557,-0.02140050300402348,-0.030020971908445902,-0.0204947309342804,-0.007587259984689911,0.14606064190435936,-0.019598028462101215
-0.0014230613194334892,-0.009677606376966732,-0.007192042117620436,-0.011511314680843928,-0.007548031241388201,0.30766574311530476,-0.012889544725996958,0.006112291829973765
0.0,0.0,0.0,0.0,0.0,-0.05814184918150956,0.0,0.019584598859376405
-0.007674403778461353,-0.0007296100384461727,-0.010194654042815754,-0.009972080554698538,0.013957265065521675,0.30281012303500543,0.03748670890399365,0.015086380912740987
0.023512932441766707,-0.026234360740426337,-0.01858379019433392,-0.02637848545256708,-0.0027107633839877784,0.29070985207014166,0.07390960865195559,0.0
-0.005177526358935713,0.049831134862382054,0.014846059711535551,0.03385844505425946,0.007679449346040326,0.1532768212493445,-0.02282459697422188,0.022867472551301095
0.04018998171653648,0.009190806375115322,0.022126148364756827,0.015231887635775246,-0.013232297192405302,0.30034363088027627,-0.09435417254497618,-0.011674666888455644
0.025460268273725262,0.0049656200002545885,-0.002445600339325641,0.0034228092193489537,0.04410516762527644,0.2924186627872914,0.08873153494399973,0.030768564305762268
0.03895358346022759,-0.012935135047396892,-0.015594426756135317,-0.016416006768427124,0.07727440615671118,0.1918582772977983,0.09997289412544748,0.03865309300924093
0.02909439731361897,0.017609757069533404,0.01847098344898933,0.016828906375788964,0.06721841989135079,0.022262150263872127,-0.08059307918819225,0.07309356268787263
0.013403989832304043,-0.01432645999441903,-0.005268565551901082,-0.014744829333713618,-0.026849095260608784,0.04098323408879474,-0.008494007292004188,-0.022114693262537496
0.015435247847053463,-0.02069109972982827,-0.007965657901416316,-0.014163026306550497,0.0717567645828291,-0.007794134990679141,0.048039976587362566,0.06696292915071436
0.021142700305285228,-0.038508898658493974,-0.02996252255053501,-0.03818602850650062,0.03165144254804705,0.1070397560706267,0.13083075104885902,0.04227382301282091
0.051068015990333046,-0.011031909417436472,-0.007260127998095252,-0.003894390860330003,0.035380078439940454,0.08006531292925936,-0.03688599217693148,0.03798378507473728
-0.025298261272534758,0.044837846229714276,0.02537367234563523,0.03514566380321656,-0.1292674852712784,0.041971059180944376,-0.07935502312763662,-0.141083333859539
0.02699739746571308,-0.010137870101331851,-0.0043010818993905854,-0.011063581452048804,-0.024964038567503833,-0.03905925756377125,-0.07086563435873244,-0.016419836405381787
0.0004682196035440847,-0.019517643922365498,-0.013046288284512193,-0.021506189225723907,0.030743075886733518,0.09607732413432063,0.0170551854611602,0.03009236072968126
-0.02476283155654319,-0.013045772701263322,-0.007448628397104686,-0.019370990394568244,-0.05954476055079129,-0.18409685657596897,0.03263245402889793,-0.05256937414507495
-0.05195014204777854,0.03801092808711176,0.021182551140656723,0.031084705485229285,-0.06590501758263176,0.1109882449655843,-0.06300784975476766,-0.06762403728607243
-0.003607713017757117,0.024900691576206536,0.022136998842954763,0.036350793361794975,-0.014623197698635411,0.02322805658750553,-0.11197526033273407,-0.019098241263525766
0.017162137402385615,0.002815422222338974,0.012272191404503483,0.011526948807810569,0.08023693900366044,0.026553094905033905,-0.03821634331087388,0.08428713638905187
0.008008237229834882,0.017493940638975265,0.011594770446318643,0.02112860268386903,0.01656432325849584,0.02260429004920127,-0.07270055453231034,0.012024192966801812
0.017832993954052374,-0.004236234424359233,-0.00043476799985616853,-0.003055269795903531,0.06847060842009632,0.05546582289685914,-0.014346237611467631,0.06882608281707515
-0.0033462142986803796,0.01624650302922299,0.011240769260246017,0.019169445037109562,-0.0032160113478811245,-0.05034871993702911,-0.025394091038046514,-0.0012115968595957183
0.010729001235998745,-0.015144022336246371,-0.01234871315104348,-0.01421100492265265,0.02796953243196084,-0.04378570180386394,0.027092605246814973,0.051639614737332265
0.002649327175824403,0.015275566666875382,0.014242030309045384,0.021781396230608607,-0.022793260276380633,0.049625319335755674,-0.08404590139977201,-0.02136140735227821
0.01793796794125836,-0.001382079261755923,0.0050534023741785035,-0.0007710027482204604,0.013790883348849826,0.02696887008036177,-0.040495175142724826,0.013518229891252419
-0.017637351675654743,0.022853300977438682,0.007119559648821334,0.015674604611954048,-0.07225920604926765,-0.18150156048850136,-0.058374632117173364,-0.07011836400868598
-0.01227825628423766,0.015045563397769236,0.012182027285255538,0.016669081735934507,-0.01636573158727931,-0.09216838939829383,-0.03789708622277308,-0.020206336087130693
0.0070345954129626236,-0.004926353186196246,-0.006313610350948985,-0.011070069140062637,0.033767237206933046,-0.13260580414103174,0.022496371154642827,0.0287931192506267
-0.016143629817081718,-0.01784125630548333,-0.01577632727939729,-0.015584380159806446,-0.07249689673342999,0.0599981045122274,0.061689147366724865,-0.05006466485020855
0.008500280504513721,0.003593806985831277,0.003404485526057287,0.0015299820827820027,-0.010122862688462176,-0.09711068501182492,-0.04628843229859461,-0.03316366095543516
0.0009129919377914436,0.017777818904037113,0.00805832262263298,0.019878212721596376,0.03960033593675656,-0.17290892201217634,-0.05551163292375521,0.029635992982227806
-0.006163629802078577,-0.013070410565829757,-0.012631155137050305,-0.02261187152417055,-0.012863167030472486,0.019470779503630055,0.1244026143499941,-0.008311202531981655
0.008836940829733247,-0.03729256807362593,-0.009764386222700547,-0.02194939875684125,-0.05783942013960512,0.11987281426444746,0.04962761880909874,-0.05364532978388216
0.013799140355259238,0.00622432818190889,0.004244352439511796,0.0022686346155333962,-0.00208051671842809,0.05901965657323487,-0.025201791973950362,-0.004859915342752457
0.01679415194466622,-0.014707622137587195,-0.002654507487977465,-0.014176023379342161,0.0229563840906209,0.07650383152829879,-0.01826320955965817,0.021637350820264894
-0.02605292066548255,-0.04023007850454962,-0.01702133376294985,-0.023806217013466285,-0.04124188726291623,-0.09759166518232765,0.14124026064701617,-0.04273729968788549
0.02062421788960488,-0.011281230831182052,-0.0034233936348681705,-0.003578177459746412,0.0647771181880527,0.0081790411193148,-0.004523964121210731,0.060672405832690374
0.015616144512701116,0.019520350194139325,0.011112682823133003,0.01967920773352734,0.0356396030132721,0.03202925779842287,-0.10600192311097936,0.03880160628592614
-0.0004661189853081122,-0.027457888531987582,-0.012218479951525796,-0.023058597982164638,0.025569574849503823,-0.034188828406557535,0.03953794408243218,0.02648921208034042
0.0,0.0,0.0,0.0,0.0,-0.08455449778603626,0.0,0.0
0.013315005096447828,0.002462747742463659,-0.00020491150171664794,0.001262409816350354,0.011712348055142693,-0.5338070890458932,-0.023624900859136762,0.012986040358211279
-0.011917299435323525,0.016896234550744696,0.015930040161497565,0.021301597520942798,-0.053625790411197354,-0.10639595604779126,-0.036751954297163825,-0.053640188625240094
0.004065518435118591,0.0037085023085299436,-0.0006187189576933424,-0.015011914813210896,0.001850860203983982,-0.26897867013793036,-0.05038244662077515,-0.004204631282031924
-0.04717436021620558,-0.019571476474826953,-0.014862847316476122,-0.020064903508684288,0.010070773600853698,0.04821213991244659,0.10987785614927019,0.01422419743138168
-0.022303016432749862,-0.024440694607481002,-0.02813199052103028,-0.026856561370497533,-0.016710774561790705,0.11015521823530085,0.2181930461543536,-0.015629679040116428
-0.021731793558327765,0.024120141829283414,0.005681687572860796,0.013116544297084531,-0.035196295299589876,-0.7683089027784771,-0.04309919248185219,-0.04144728764677239
-0.006114279286357841,-0.03812128924314662,-0.02855002843027312,-0.039451401790033494,0.03156474593869712,-0.567955301560879,0.21556494308182958,0.0257599502562627
-0.0018543983317080113,0.046987538763099565,0.0020959051404105173,-0.00048821612567283024,0.003141569440266154,-0.6633014617135251,-0.05898515502101594,0.003138227101258769
0.0349059114488218,0.022380265511675688,0.02444564600458133,0.03422177659348985,0.03221418494024514,1.0961389160424484,-0.05229312783194876,0.02132437197770934
-0.032157515611849645,-0.042711243645094404,-0.03695920232685872,-0.045712279749815676,-0.006379455103762076,0.4455518907424085,0.107691907221737,0.01613458686103547
0.019468410852248538,0.024734797190186706,0.00565927003737552,0.017049734949942934,0.0045744862006735715,0.6292122122183174,-0.03225104583369378,-0.016227536621756695
0.017006368157040735,-0.00950117522655031,0.004825441551572873,0.0010739230750377341,-0.0265937244445909,-0.0390407408030929,-0.10042528047109535,-0.02456016179739013
0.03090405898209705,0.028685330459917238,0.029425235047606604,0.03349043781125696,0.05138605446368039,-0.03929898078438122,-0.1403433079165574,0.04807768878662909
-0.007967692293840107,-0.04453170858380412,-0.0363007239912506,-0.05194476630279249,0.004165322817805367,0.023435839997933635,0.2048818290541286,0.006876610521986044
0.02629621767329954,-0.009491449315674052,-0.005690318260649576,-0.012293409346570916,0.013851526330393164,0.08792328221468595,-0.032907351096689116,0.013346071173854272
-0.06937375132396877,-0.03764513415133559,-0.03256155498687775,-0.040664315192023216,-0.06278487459093166,-0.06753332651163671,0.14066882829205374,-0.05910206941379508
0.009561676447542022,0.01842472731481787,0.0024548671098168664,0.012891896759147141,-0.032835091736512306,0.012399867119941833,-0.05197508677031099,-0.03340041760532449
0.014694343549542905,-0.033773608993828134,-0.016600202520523653,-0.031121128351840967,0.057932194408790466,0.1044888614471133,-0.013119944106150474,0.04811138798608047
0.00945503734522671,-0.020159628261570754,-0.0012968422441889949,-0.0018450174304626644,0.003965261993159387,0.0028589719658010846,-0.024562092852914878,-0.0005582434086172022
0.019003518539738067,0.0223449186820893,0.023589314531626496,0.03632518854969931,0.04026026135135255,-0.1832911864188204,-0.09571945460658098,0.03744729779002204
0.030159525961108227,0.0014542117292354118,-0.003954237650276509,-0.011678108990333797,0.033026278096826366,-0.44779979713062734,-0.04970849356766125,0.023828577712732765
0.005878301850651853,0.020139990245682513,0.019968898134440815,0.025841822914068963,-0.015887359762319066,-0.42829481285455484,-0.05115918577853464,-0.020427822690098015
-0.034906639646010505,-0.04892509569188907,-0.041233767985439373,-0.0519289744997033,-0.025317807984289897,0.4436628430828688,0.1707607343928786,-0.025517128234168903
-0.007165921026143593,-0.00370648269446872,-0.005850892213605512,-0.004426165248626317,0.02362598620147391,0.4632508242043598,-0.053403502447420856,0.02649940272490047
0.005736838967994789,-0.002293851114566026,0.00014611357151915558,-0.0033747725634974443,0.009049032649173437,0.1481177217195032,0.002722015971275821,0.0045416169608333895
0.022973266914436564,0.0315296669643787,0.018385022946529016,0.016645615354940663,-0.026307888007892587,-0.03627821822946755,-0.03281247570160639,0.007700175233140675
0.0053432581534646854,-0.003959487749266435,-0.008153945948249348,-0.022218916639451025,-0.004725992618830551,0.1608960022153589,0.03349182355382076,0.0012335890188884457
0.015917589345864368,0.01110824614067352,0.009406385602538606,0.01468287223949233,0.005088607072989636,0.2002588051524074,-0.037361661276835656,0.00413024006449665
0.006704570569344191,0.012793028643452147,0.019688139439344957,0.02748728835989814,0.03351173583606338,0.06280809233948247,-0.031146244148234387,0.02912533572472895
0.009524686653322057,0.027230231614674538,0.024441095491293145,0.03242744222423917,0.00855302822708908,-0.12509600743866736,-0.06691710530310699,0.01714351828633951
0.0,0.0,0.0,0.0,0.0,-0.5401107531860349,0.03138412953464273,0.01858203611902213
-0.020514121092768227,-0.005026518994410654,-0.0062940551963996914,-0.00310541596104212,-0.003482200785154066,0.038568685890641614,-0.01327537038444086,0.009570233773263851
0.00945929897896282,0.0020209821499577903,-0.007510923912143033,-0.007442534411687334,0.005132007958307259,-0.3046962888176462,-0.01927584739782829,-0.05479562426766969
-0.001816530926397894,0.007897664450263181,0.01826326273820275,0.027086016882948726,0.013871759936545434,-0.14078262814350775,-0.038489178532302284,0.011286994557993233
0.009049835519917856,-0.016746627140358794,-0.016482457202400495,-0.027112315486056016,0.016968253047467345,-0.36451346558206305,0.002827713457609205,0.017781617121553066
-0.004345011491183621,-0.004714450887227499,0.0031324562641237242,0.004103767302076904,-0.0031174984173471328,-1.432846858413334,0.011231566123103002,-0.0017556331057085443
0.01887852610735152,0.01385703466142628,0.009478331934066117,0.008853807405842545,0.007649988970107454,1.5480457326933246,-0.04278509551836457,0.008830447250429627
0.005147660330587712,-0.007699288369795415,-0.010852585537420805,-0.00762436862059295,0.02235932829963733,0.4276554301419848,-0.002501043404588837,0.024658222503614165
-0.020131726880486697,-0.021002266734194364,-0.02408646993373481,-0.02775755858042746,-0.004925713924410014,0.3071784848410023,0.08516632590138844,-0.004135420448588215
-0.012014198686255787,-0.04558709674464907,-0.02954242533536117,-0.036262302061108316,-0.006937016835011039,0.08646524514341258,0.061683741043806396,-0.008650290597002362
-0.04710116943160043,-0.04333843266600384,-0.039539873198958186,-0.047108463753049154,0.0021523187116746453,0.3237502475653546,0.2037127467752723,0.0021287055688558125
0.0013139036768372743,0.009162878694350113,-0.0037808440639954524,0.002068141414969722,-0.016676781058030127,0.0875660716800558,-0.03987936623159667,-0.009037195912667509
-0.019831275871273337,0.029301844473145128,0.014487056184644877,0.02463118062106687,-0.030910930956129196,0.17847605416120157,-0.09861941189646643,-0.0221971730430739
-0.054933432328023855,-0.027340498688504637,-0.033052215017083934,-0.04104207226433408,0.01957984405229963,0.06735663635682937,0.10654145210886365,0.010909809451450397
-0.046740555222642595,0.01088070496660003,0.0021984287507105164,0.012362640236369453,-0.07073165344044706,0.10830017754339069,-0.05681927649499957,-0.057457952503545094
0.0,0.0,0.0,0.0,0.0,-0.013993801729298623,-0.0032175059932278596,0.008888947417245994
0.04099990024686292,0.024293661678205607,0.02418248850178457,0.024616425288692356,0.009899722102181357,0.049785031790199434,-0.027443734741541385,0.004545859738404995
-0.0444429416228465,-0.0024069299603185837,-0.0013023811491289687,-0.0016511758951023856,-0.04114212408130451,0.08698453582380568,-0.041940539699743234,-0.025709265272910863
-0.037482858438901215,0.022384184262158456,0.0094870490606574,0.014636829304008496,-0.018246253614252434,0.07709783194674356,0.0034482792789159236,-0.015239936058532
0.016295625219457294,0.03357957551201455,0.030105537080807647,0.03429827529935165,0.03162281525977183,0.05036750083825621,-0.06469917661225205,0.027514394175791945
0.019156363309405736,-0.010552305055210758,-0.0029775299301252065,-0.00809572603561208,0.017957110356028243,-0.15027889721549154,-0.01033600933066206,0.01726522883213712
0.015932574599557953,-0.03226395660985305,-0.020348658383248716,-0.03133723761363865,0.019790100531404668,0.046962253949331546,0.05099640430892059,0.02480068759452949
-0.019938690974190897,0.014630442487368323,-0.0007120065009618694,0.0017590984630200975,-0.017875351826963308,-0.046908948887411185,-0.007077170374085087,-0.014686056301724641
-0.015081174235729716,-0.013266743926107254,-0.00879781483060845,-0.013344480334099533,-0.03730598701836693,0.06530853624845025,0.019342962843130935,-0.012550474167483896
0.01187833664822617,0.010650552837108888,0.010498459915641863,0.007099391429919512,0.024932427380714384,0.008942414816125968,-0.07258192872676886,-0.028088757079079842
0.0,0.0,0.0,0.0,0.0,-0.016460661006603605,0.03061275374831211,0.016613005894816613
-0.026629508663329606,0.012518587005844331,0.0015829235665797978,0.016624836470882164,-0.08594715931954354,0.055637382826170534,0.0003631741459926869,-0.09930935528447563
-0.01326578866990648,0.01270194373002436,0.003566747349581468,0.006151719876983927,-0.009796573830163842,0.10891007661370102,-0.02985296314968116,-0.020446991709458195
0.019276010130500464,0.008192934102045038,0.014853713471199018,0.0214066978237863,0.04174311689378919,-0.019014546136219817,-0.024617793092375544,0.03857495896448526
-0.005239454509357216,-0.0027608867292982044,-0.0008305563153684295,0.001373235497054585,0.01985416025867806,-0.02710474457629172,-0.05679759839313307,0.022394283991149663
-0.008864557836848957,-0.011838460601183144,-0.01159442997810581,-0.022131340361019426,-0.0067024379594733275,-0.16573136537128005,0.06024257787673551,0.0007472445705445402
-0.018472158088406698,-0.04184484805533841,-0.009286899019016758,-0.009768235375493348,-0.08257577516023781,0.04435849441641309,0.04190661817819258,-0.0737058408524347
-0.00671700911241007,-0.003752053217877153,-0.004466859031662644,-0.0014024315652542288,0.004788184436940689,0.013625956630460744,-0.01737245686671458,0.0008037777987246716
-0.014967606844970989,0.005367021564941269,-0.0030031001895847553,0.0033936380850171596,-0.005414423889616508,0.09894375519125997,-0.015783867701262,-0.004731473064050657
0.012500619670124223,0.010336818742830604,0.01901922349251537,0.01812274412272625,0.01872113423890642,-0.007906332520979102,-0.08577247532383607,0.020573980465822057
0.013923682000389204,-0.009667961872932245,-0.008398790728860633,-0.008894863247924857,0.05006290358329921,0.02654280127764079,0.043212860905040264,0.04927960358283945
0.035402550037695255,0.020554267931723158,0.027253558019802913,0.03083273485211948,0.015666116744399456,-0.03474630104909865,-0.032131278182793294,0.010111498940186316
0.01312147428391282,0.01050220461585271,0.005878503718335059,0.015412774576451698,-0.01898545982921537,0.06785489446701218,-0.025631829026280046,-0.00401363305407173
-0.00767337281119462,0.009751362580399983,0.009813054238448901,0.014344741324096296,-0.059531194791477914,-0.04075936249251475,-0.032775864238112,-0.029037052854545404
-0.008356690780863488,-0.017060581352458623,-0.00937626992342271,-0.017824350168278713,-0.01727339466834273,0.002345873775090157,-0.003467710453695508,-0.00637498536871051
0.029318394719334836,-0.005893813166545046,0.0013142512363463167,-0.005505399573616931,0.020899402267215993,0.028724236160000027,0.014227444127432336,0.018719049101246353
-0.007843177461025893,-0.027139292179077037,-0.01161033289574997,-0.019784133598150174,-0.017947059338272838,0.033669684177309374,0.05537314539706198,-0.0071582267001704765
0.013082660126376896,0.06471218608869929,0.02582003453356371,0.041691252327511814,0.023721461854663867,-0.003904173671335894,-0.06052337137337781,0.021041435946076645
0.007542168240280255,0.028140901241863057,0.012060363275690102,0.009194617240924328,-0.008674155998163567,0.04459872065530802,-0.03994386613164402,0.004865279058199269
0.08529214389852051,0.015543703417053157,0.014107749538291978,0.017930928041168366,0.022560431818503764,0.01993280676611713,-0.045816533368807304,0.026434880298530125
-0.0201678179169159,-0.009771889839470221,-0.0028270386343186996,-0.0005554536379592951,-0.04915019652552398,-0.06729552072103251,0.06839885230455024,-0.09510112975425504
-0.008571927975737583,-0.011540746363081363,-0.006684702509967414,-0.0030322307790372717,0.00562903084768454,-0.009470239277383158,0.046619517132472504,0.005085517267339858
-0.02403931340637384,0.027456012353546548,0.015517460750035557,0.02689222522159128,-0.040636669605437485,-0.0019653890094574423,-0.08636576239910163,-0.03811529689925671
-0.027538444950441093,0.0041687335154011835,-0.0007776471390832699,0.004350206188037857,-0.023661818208708163,0.05304296284350203,-0.02350880331857905,-0.027869797506010756
0.0164056438851302,-0.0026122579102179923,-0.0016270689959386672,-0.007794530375274866,0.00529429566684517,-0.02944153087041234,-0.013618430710314393,0.008463867708401044
-0.0014981276210219922,-0.009197018114331592,-0.0012383454103545306,-0.0036811416457936358,0.019469936940800847,-0.30259608883856404,0.006597573413101136,0.018061774086777182
0.012952710070838626,0.007038527511417045,-0.004257782198348112,-0.011540472471983029,-0.002868809205760612,-0.08259375274996371,0.02229539634106803,-0.003524050081567043
0.002634708975191462,0.024009832872652865,0.021067154907856916,0.02805786467783507,0.015677567169783,-0.12567427317634747,-0.09788584124112062,0.011254055075716597
0.02409449554515073,-0.007428268389310739,-0.0007056718966173459,-0.006473888118746637,0.025877859980452347,0.0005849033537026028,0.0230355704018236,0.022335953942063082
0.0014398850579875444,0.016893635838120518,0.01717407440983608,0.02039548153765724,-0.024138918122839973,-0.11939812350420376,-0.033730859518571424,-0.014665243868082324
-0.019200994112910257,0.005329883812204968,0.003961629423932771,0.007440258608920059,-0.02953382698604907,-0.7031847310715433,0.02127739844728488,-0.03156795117112561
-0.002554116706790009,-0.0025930616051429507,0.0018739092755182558,-0.0023419205873087567,-0.03274135812857915,0.21387785565273554,-0.013118250684838155,-0.029451552472501624
0.008213729282842391,-0.004760038438253918,-0.00726407864047862,-0.012126583752096626,0.01809485925999084,-0.10891323599504915,0.010608839079412413,0.01408701181125467
0.008335486504344911,-0.003955361224787401,0.002266944033161183,0.0026044567737004186,0.026763816827241986,-0.0743505999105569,-0.017233067123775443,0.030910787301107065
-0.008398900055841938,-0.013950809269815763,-0.012983869381359623,-0.019671730983492935,0.0029789838326553797,-0.1287286256801041,0.05180441118886418,0.0013449901153326123
-0.00502242067850853,-0.029794720335371786,-0.021632427725287454,-0.026967850743339017,-0.005966868532126486,-0.2194266215252936,0.14439450488189357,-0.0024844733276618335
0.03192594519305968,-0.004727629296545787,-0.002240309064050325,-0.0006790228385402206,0.03816302648815055,0.054590069959272076,0.012941111515650625,0.03803203655270323
0.007380561210796701,-0.002354092679420485,0.002911907251337381,0.002796163785260658,0.012193333491107253,0.5458228274163229,-0.0549893477591501,0.009928596254353307
0.008724621401654612,0.011034296291789666,0.013993218645290096,0.01732257652068693,-0.025293488622428816,0.10607036343980379,-0.04664522692911516,-0.018748056106727418
-0.0073774074808051525,-0.03935125780439977,-0.03426852674898546,-0.0418263792207218,0.0058196090532640025,0.1989166311791834,0.16003651200451952,0.016473192359261014
0.007438151596237594,-0.010725370945340151,-0.006688723509263949,-0.009633590370545696,0.04156961955668973,0.00494968837626015,0.025112387825980898,0.03979562383903977
-0.0246592048996142,-0.008557416855422249,-0.011089367791653617,-0.011408661697845735,-0.05694620838789746,-0.0484581509807156,0.0,-0.056570854962238015
-0.016066618983486883,-0.005720403059927357,-0.00784776025709875,-0.005742105980947813,-0.023070729078574007,0.13304222761941562,-0.013057021137377153,-0.028806894882974856
-0.016071774510032142,-0.0041006438360591075,0.0029917276491103818,0.00021184144887502262,-0.03338184616376735,0.11187343479053664,-0.012055366688603752,-0.04374539154599777
0.014742281737203431,-0.016807118316381174,-0.010794530441166154,-0.014458011988857825,0.002997465928875848,-0.11659951007318131,-0.0035273405179684107,0.007120539309656273
0.0,0.0,0.0,0.0,0.0,-0.2290400207779526,0.02021055966203332,0.028821660168412006
-0.004635370397844819,-0.01103464888924017,-0.00410344720981454,-0.0072278127574842916,0.00011510791379606676,0.08879395619338518,0.034786116085415604,-0.030866320552521722
-0.012875301969496227,0.018931218172573695,0.018174804228558855,0.020443468054680353,-0.05854058406690024,-0.007535597316425222,-0.08812682607349537,-0.05343304893363474
0.005400900417152725,0.0016646990933283736,0.0065890133889801,0.0050283703814284035,0.01933828695030441,-0.03314114710668764,-0.04270078756789757,0.012983529830943046
0.025450854599692055,0.022716950733982184,0.015155971507018435,0.02144647240072194,0.03816584858712413,-0.10673840779646512,-0.03534850783982872,0.04055723709708682
0.015691704116287793,0.008246925917934455,0.010528639881468727,0.011957655129933808,0.01134227660393451,-0.20390154891734127,0.04630059709314601,0.012417200863767663
-0.01919850212423695,-0.05654753286224313,-0.04419911011958206,-0.0570202727788683,-0.0053686804373716205,0.11103026552264812,0.1331647565067584,-0.008869000807670259
0.023925772492517938,0.00091231834336034,0.003381271704881856,0.008339995096805415,0.013311533951308508,0.12318961742322,-0.04155567026849922,0.009932265129000306
-0.01636394537775694,-0.027493693164691652,-0.011382294724738607,-0.01719857418934117,-0.038949502194696346,-0.05822127589655673,0.004196077108450419,-0.0352583293539761
-0.026304856645425142,-0.0026116068055146244,-0.007208044914246866,-0.00555807570432912,0.00011750190954131596,0.05996553961858628,0.0011413354862703858,0.005598565586658005
